stop_id,stop_code,stop_name,stop_lat,stop_lon
2026,DC4298,Mahindra Park Road No-44,28.684076,77.136129
2027,U02147,Talkatora Stadium,28.626217,77.196417
2028,U00440,MRV School Sec 13 Dwarka,28.604,77.039
2029,U00587,Begumpur,28.7216833333333,77.065
2030,U03172,Acharya Narendra Dev College Govindpuri,28.538467,77.263233
2031,U02720,Shahjahan Road UPSC,28.6074,77.226933
2032,U02032,Gulabi Bagh,28.675,77.1883
2034,U01230,Mayapuri Depot,28.636933,77.1289
2035,U02656,Police Station Timarpur,28.707017,77.223917
2036,U03504,Onida Factory,28.513183,77.297783
2037,U00612,Police Station Vikaspuri,28.63145,77.068767
2038,U00557,Barwala Village,28.7604,77.060533
2039,U02149,Dr. RML Hospital,28.6224666666667,77.19665
2040,U03223,Seelam Pur Metro Mall,28.670962,77.268275
2041,U00443,Karala School,28.7308166666667,77.0396666666667
2042,DC4444,Shikar Pur Crossing,28.545445,76.965281
2043,U03999A,Holy Family Hospital,28.5604,77.273
2044,U02208,Shakti Nagar,28.6804,77.1993
2045,U01899,ISTM,28.552283,77.181167
2046,U03697,National Highway 24 Crossing,28.6272,77.318217
2047,U02444,Red Cross Road,28.618035,77.210453
2048,U03307,Laxmi Nagar,28.6313,77.2789
2049,DC4052,Krishna Marg Kardam Puri,28.696783,77.28195
2050,DC4198,NHAI Building/ Dwarka Sec-10 Metro Station,28.579068,77.059118
2051,DC4590,Raksha Vigyan Kendra / Metcalf House,28.68341,77.22923
2052,U03421,Madanpur Khadar Crossing,28.52965,77.287933
2053,DC4490,S.Sr. Kanya Vidhyalaya,28.646696,76.955883
2054,DC4636,Issapur School,28.576229,76.867131
2055,U01181,Chhawani Hospital,28.59857,77.12434
2056,U02645,Statesman House,28.6306,77.2238
2057,U02093,Lado Sarai (Crossing),28.522833,77.19185
2058,U03812A,Mayur Vihar Ph-III,28.614033,77.33735
2059,U99829,Samalka Village,28.534183,77.090267
2060,U99743Z,Sheikh Sarai Ph-II,28.5336,77.232
2061,DC3910,BE Block Hari Nagar/ESI Dispensary,28.6274,77.121683
2062,U02532,Gandhi Vihar,28.7221,77.2161333333333
2063,U00920,Shahbad Dairy,28.7465,77.096
2065,U02633,Gopal Pur Crossing / Jagatpur Crossing,28.7196,77.2228
2066,DC3887,Pochan Pur Village,28.5589,77.043833
2067,U02397,Azad Market,28.6643,77.2081
2068,DC3595,ISBT Bridge,28.669383,77.229183
2069,U00303,Sir Chhotu Ram Polytechnic,28.70675,77.001217
2070,U00876,Janak Cinema,28.610936,77.093097
2071,U01081,Rohini Depot 1 Sec 6 (Ambedkar Hospital),28.7158,77.113983
2072,DC4467,Mundhela Kalan Village,28.609734,76.893466
2073,U02350,GTB Nagar,28.6982666666667,77.20665
2074,DC4075,Nathu Colony,28.689611,77.30123
2075,DC3681,Gazi Pur Dairy Farm,28.620867,77.32055
2076,DC4759,Nanak Heri Village,28.52099,76.986079
2077,U01343,Badli Railway Staion,28.7453,77.137333
2078,DC3635,Palam Airport Bypass,28.56955,77.123533
2079,U01252,Madhuban Chowk,28.7028,77.1302
2080,U03061,Rajdoot Hotel,28.5825,77.2527
2081,U03411,B R Ambedkar College (Loni Road Xing),28.7015,77.2882
2083,U01821,R K Puram Nab,28.56102,77.17573
2084,DC0018,Azad Pur Terminal,28.707535,77.178192
2085,DC0041,Sec-24 Rohini Main Road,28.727,77.0984
2086,DC4673,Vriddha Ashram,28.744467,76.980917
2087,U01458IP,Inderpuri Krishi Kunj,28.637749,77.146347
2088,U01603,Vasant Kunj Sec-D/3-4,28.5172,77.16075
2089,DC3992,Zafrabad School,28.683533,77.27525
2090,U01453,Samaypur School,28.743983,77.143
2091,U01965BN,Bharat Nagar Crossing/Sri Nagar Colony,28.681,77.1847
2092,U02675,Ravindra Nagar,28.598467,77.225
2093,U00361,Shiv Shankar Dharam Kanta,28.6837,77.0117
2094,U02258,IIT Gate,28.5462,77.2025
2095,U01055,Hari Nagar Ghanta Ghar,28.62455,77.11095
2096,U01513,Mukarba Chowk,28.732567,77.152
2097,DC0070,KrishiBhawan/RailBhawanMetroStation,28.615,77.2124
2098,DC3658,Daya Basti Flyover,28.6665,77.170033
2099,U00545,Aman Puri,28.673183,77.0597
2100,U01960,R K Puram Sec-3,28.5567,77.1845
2101,DC3804,Shahdara Terminal,28.6745,77.28685
2102,DC4450,Rishal Vihar,28.553617,76.992947
2104,U02628,Old Secretariat (Postal Account Office),28.6837833333333,77.22215
2105,U01491,Ram Pura,28.671883,77.153033
2106,DC4235,PS Vivek Vihar,28.666583,77.307017
2107,DC3932,Bodhik Sampda Bhawan,28.597833,77.026167
2108,U02880,Defence Colony (Lajpat Nagar Mtr Stn),28.573217,77.237783
2109,U02299,Dhakka Village,28.7087,77.2045
2110,DC4258,C6 B Janakpuri,28.613283,77.098533
2111,U01110,Engg College Shahbad,28.744933,77.117533
2112,DC3741,Sabhapur More,28.75015,77.243933
2113,U01625,Dhaula Kuan,28.592987,77.162867
2114,U02891,Gupta Market,28.565133,77.2397
2115,U01858,Andheria Bagh More,28.509433,77.17875
2116,U99808A,Madanpur Dabas,28.716406,77.02804
2117,U03564,Himalaya Apartment,28.6322,77.3047
2118,U03430,Hans Apartment,28.6582,77.29
2119,U02428,Begumpur,28.536933,77.209867
2120,U03770,DLF More,28.6929,77.3272
2121,U01532,Sanjay Gandhi Transport Nagar,28.7402,77.154
2122,U01511,Campa Cola,28.661933,77.1519
2123,U01633,Dhaula Kuan,28.598683,77.1632
2124,U00322,Desu Sub Station,28.7232166666667,77.0044833333333
2125,DC4215,Shalimar Bagh BH Block,28.71536,77.156967
2126,U02063,Kalyan Vihar Terminal,28.693735,77.199108
2127,DC4699,Nirmal Hospital,28.73865,77.004467
2128,DC4676,Tatesar Village,28.755872,76.968475
2129,U02809,Sheikh Sarai Phase 2,28.5325,77.2319
2130,U00627,Vikas Puri Crossing,28.626981,77.070541
2131,DC4653,Bihari Pur Gaon,28.713933,77.257383
2132,DC4630,Prashant Vihar F-Block,28.718833,77.13875
2133,U02798PB,Pushpa Bhawan,28.527867,77.231317
2134,U03072Z,DB College,28.539117,77.253733
2135,DC4158,Chanakya Bhawan,28.583514,77.192146
2136,DC4776,Kanya Sarvodya School Shikar Pur,28.523886,76.955753
2137,U02152,Burari Crossing,28.7285,77.197383
2138,U01853,Aradhana Enclave,28.574567,77.17855
2139,U01295,Goodwill Apartments,28.721,77.134667
2140,DC4384,Baprola School,28.638417,77.007883
2141,U01793,RK Puram Sec-12(Sangam Cinema),28.5736,77.1735
2142,U02286,Police Station Roop Nagar / Banglow Road,28.684821,77.203792
2143,U00679,Dholi Piao,28.629,77.076367
2144,U03007P,Indira Gandhi Stadium,28.6336,77.2469
2145,U01297,Kapil Vihar,28.6995,77.1347
2146,U02261,Guru Govind Singh Crossing (Faiz Road),28.653016,77.202409
2147,U00796,Budh Vihar,28.704333,77.086917
2148,U03342,Pusta Crossing / Akhardham Temple,28.6124,77.2823
2149,U02849,Yamuna Bazar / GGS Universicy,28.664783,77.235467
2150,U02564,Marina,28.6369,77.2185
2151,U01806,N.P.L Colony,28.6379,77.1744
2152,U03539,Kotla Village,28.6132,77.302
2154,U03321,Prem Nagar,28.5044,77.2793
2155,U03050,Kalkaji B-Block,28.5435,77.2515
2156,U02833,Kouria Bridge,28.6601,77.2344
2157,U03157,Rainy Well,28.6283,77.260633
2158,DC4238,PS Vivek Vihar,28.666733,77.307017
2159,DC3575,ISBT Bridge,28.669367,77.22855
2160,U03614,Telephone Exchange,28.676067,77.30925
2161,U02555,Claridges Hotel,28.602517,77.217783
2162,DC4261,Ramleela Ground Geeta Colony,28.654567,77.274817
2163,U02077,Laxmi Vihar,28.7600333333333,77.1910166666667
2164,U01318,Shastri Bazar,28.5965,77.1358
2165,DC4596,Ber Sarai,28.549533,77.180433
2166,DC4573,SDM Court Kanjhawala,28.740506,77.009554
2167,U03399,Sarita Vihar,28.53225,77.287133
2168,DC4112,Jheel Terminal,28.658667,77.272233
2169,DC4361,Ibrahim Pur More,28.775565,77.179417
2170,DC3969,Shri Golok Dham Bijwasan School,28.533517,77.059567
2171,U01079,Janak Setu,28.6107,77.1139
2172,U99876,Dariyapur Kalan School,28.8089833333333,77.0150333333333
2173,DC3724,Gurudwara Nanak Sar,28.710233,77.241367
2174,U01287,Naraina Vihar,28.625783,77.134167
2175,U00962,Mangol Puri B Block,28.69005,77.0965166666667
2176,U01089,Rohini Sec 11 Agarwal Sabha,28.733883,77.115733
2177,U02004,Telephone Exchange,28.6971,77.1869
2178,U03004,Gandhi Darshan,28.636883,77.246683
2179,U01768,Vasant Vihar Depot,28.558333,77.17215
2180,U02748,Baroda House,28.617358,77.228653
2181,DC0090,Raghubir Nagar Gurudwara A Block,28.6553333333333,77.1135666666667
2182,U03364,Central Workshop II,28.516367,77.2836
2183,U03647,Dilshad Garden GT Road,28.675883,77.3118
2184,U00795,Chhath Park Mangol Puri,28.692583,77.086783
2185,U01305,Naraina Vihar / Indra Market,28.626883,77.135333
2186,U02302,Aurobindo College,28.5326,77.2046
2187,DC0101,Shreshtha Vihar,28.65945,77.318483
2188,DC4032,Radha Swami Satsang,28.620583,77.307117
2189,U02601,Banarsi Daas Estate Timarpur,28.697306,77.220577
2190,U03070,Jamia Hamdard Library,28.517133,77.253667
2191,DC3986,Hardev Puri,28.689357,77.295653
2193,U02636,Max Mueller Marg,28.596,77.2233
2194,DC4009,Ujwa School,28.570387,76.90719
2195,DC4527,Bawana Dispensary,28.800983,77.03726
2196,U01324,Mahindra Park,28.6834,77.136683
2197,U02461,INS Hostel,28.6962166666667,77.2116
2198,DC0135,Maharani Bagh (Ashram),28.574941,77.262217
2199,U00319,Kanjhawala Depot (Narela Road),28.726917,77.003117
2200,U00997,Rohini Sec-3/4 Xing,28.7062,77.103
2201,U03067,Jamia Hamdard Library,28.5172,77.2534
2202,U02029,Kaushik Enclave,28.761067,77.188617
2203,U02190,Faiz Road,28.6494,77.1987
2204,DC4049,Mahesh Apartments,28.598283,77.313617
2205,U01207,ESI Hospital,28.726467,77.126433
2206,U02627,Mori Gate Terminal,28.666217,77.221928
2207,DC4487,CRPF Jharoda 1,28.634675,76.962955
2208,U02358,Ramjas College,28.68675,77.2067333333333
2209,DC4095,Vivek Vihar Ram Mandir,28.667617,77.319033
2210,U02475,SJ Airport,28.5841,77.2126
2212,U00879,P.Vihar Power Houe,28.6681,77.0929
2213,DC3621,Bhairon Mandir Pragati Maidan,28.6114665690828,77.2463569164403
2214,DC3598,Mahindra Park,28.7215333333333,77.166
2215,U02790,Mandi House,28.625035,77.230571
2217,U00834,Samalkha Village,28.534317,77.090233
2218,DC4401,Nangloi Post Office,28.679717,77.065867
2219,CWG77,Gandhi Darshan,28.636683,77.247283
2220,U02348,Roshnara Road,28.6673,77.2075
2221,U01769,East Patel Nagar,28.642967,77.17315
2222,U03134,Ashram (Hari Nagar),28.573367,77.257533
2223,U00527BP,IOC Dwarka Road,28.5443,77.0647
2224,DC4550,Munim Ji Ka Bagh,28.836163,77.092108
2225,DC3535,Ganesh Nagar Check Post,28.6341,77.089333
2226,U00590,Nangloi Post Office,28.679763,77.066169
2227,DC4613,Anubhav Apartment,28.722,77.13285
2228,U00739,Mangolpuri S Block,28.692933,77.081933
2229,DC4762,Jharoda Nala Crossing,28.66218,76.953826
2230,DC4221,Shalimar Bagh Desu Colony,28.718493,77.158537
2231,U02333,Gole Market,28.6352,77.2055
2232,U03237,Kalka Ji Crossing,28.5573,77.269767
2233,DC4072,GTB Hospital Crossing,28.68985,77.306733
2234,U01509,Arjun Path / Subroto Park,28.57409,77.151885
2235,U00155,Nanak Piyau,28.609183,76.967183
2236,U02310,Panchkuian Road Banwari Lal Hospital,28.64165,77.204717
2238,U03722,Kalyanpuri Crossing,28.6146,77.3213
2239,DC4464,Batla House (Temporary),28.562085,77.285799
2241,DC3926,A-1 Keshav Puram,28.683217,77.15435
2242,DC3707,ISBT Kashmere Gate Terminal,28.66696,77.227456
2243,U02688,Barakhamba Metro Station,28.6294,77.2253
2245,U02241,Karol Bagh Terminal,28.648,77.2009
2246,U02367,Rama Krishna Ashram Marg,28.6374,77.2071
2247,U03755,JandK Pocket Dilshad Garden,28.679333,77.324533
2248,U02595,Lodhi Garden / Mousam Bhawan,28.590317,77.220383
2249,U03657,Gagan Cinema (Wazirabad Road),28.6974,77.3148
2250,U01461,Arjun Path,28.574933,77.147383
2251,U03346,Jharkhandi,28.66785,77.28225
2252,U02587,Tolstoy Marg,28.6261,77.2207
2253,DC4041,Hi-Land Apartments,28.599317,77.321583
2254,U03500,Karkardooma Xing,28.642867,77.29725
2255,DC0073,Inderlok,28.6708,77.1667
2256,U01657,Jahangirpuri A-Block,28.7285,77.1648
2257,DC0113,Nizamuddin Road Bridge,28.596717,77.256333
2258,DC3899,Narmada Apartments,28.527,77.252016
2260,DC3753,Chhoturam Park Rohini Sec 5,28.713132,77.109182
2261,DC3995,Seelampur Market,28.672919,77.269945
2262,DC3607,Mukarba Chowk,28.735,77.155967
2263,U03183,NSIC,28.551683,77.264017
2264,DC4118,Ramesh Park,28.635417,77.270017
2265,U02825,Central School (KV),28.5598,77.2336
2266,U01578,Golf Club,28.592867,77.158433
2267,U99785,Rasulpur Village,28.7065,77.028
2268,DC4639,Choudhary Mohalla,28.5774,76.865823
2269,U01271,Basai Darapur / Ramesh Nagar,28.6528,77.1324
2270,U01056,Hari Nagar Clock Tower,28.6252,77.1108
2271,DC4187,The Uppal Hotel,28.536417,77.102067
2272,NS0183,New Usmanpur pusta no-1,28.6809,77.256
2273,DC4310,Kapil Vihar,28.699534,77.134953
2274,U00229,Chhawla Stand Najafgarh,28.6084,76.9853
2275,U01007,Meenakshi Garden,28.64025,77.103933
2276,U02248,Raj Nagar,28.5695,77.2014
2277,U01367,Vasant Kunj Sec-C-8,28.536733,77.140133
2278,U00755,Manohar Nagar,28.6421,77.0831
2279,CWG610,J L Nehru Stadium,28.583,77.2302
2280,U01540,Wazirpur Depot / Subhash Place Depot,28.6949,77.1548
2281,U00378,Kakrola Bridge,28.6201,77.024509
2282,DC4018,Jaffarpur RTRM Hospital,28.595133,76.915483
2283,DC4516,SDM Court Kanjhawala,28.74049,77.009481
2284,U02774,Andrews Ganj,28.565967,77.22965
2285,U03171,New Friends Colony,28.5667,77.2624
2286,DC4410,Khera Village,28.595558,76.964632
2287,U01980,IIT Hostel,28.550033,77.185633
2288,U99703,Punjab Kesari,28.6949,77.1548833333333
2289,U00542DS,Dhool Siras,28.553257,77.035022
2290,U02713,Kasturba Gandhi Xing,28.6233,77.2267
2291,DC0098,Kushak Nallah Depot,28.579667,77.225283
2292,U02031,Palika Kutumb,28.6075,77.1887
2293,U02686,Old Delhi Railway Station,28.66035,77.226367
2295,DC4416,Dewta Wala mandir,28.548631,76.930603
2296,DC3730,Pusta No 3 Sonia Vihar,28.7256,77.244833
2297,U02168,Burari Transport Authourity,28.732241,77.198077
2298,U02857,Ishpat Bhawan,28.592517,77.2365
2299,U02392,Thana Sabji Mandi / Ice Factory,28.669033,77.207983
2300,U00805,Keshopur Depot,28.6535,77.088
2301,NS0198,Puspanjali G Block,28.541967,77.075267
2302,U03361,Lal Kuan,28.5023,77.2833
2303,DC4579,Karampura Terminal,28.660016,77.144475
2304,DC4247,Sikkim House,28.59955,77.184967
2305,U02559,National Museum,28.611817,77.218283
2306,DC4556,Kaushal Devi Netraheen Ashram,28.825389,77.069865
2307,U03387,Mother Dairy,28.6191,77.28625
2308,DC4702,Chandan Market Greater Kailash- II,28.531605,77.245826
2309,U01521,Wazirpur Depot Ring Road,28.691796,77.15339
2310,DC4725,Dwarka Sec-23 Crossing,28.566415,77.040455
2311,DC4055,C4 Yamuna Vihar Crossing,28.70045,77.283483
2312,U99959A,Delhi Jal Board Lajpat Nagar,28.57095,77.2466
2313,DC4748,Taj Pur Village,28.575983,77.008514
2314,U00707,Vikaspuri J-Block,28.643391,77.079392
2315,U03638,Chand Cinema,28.61279,77.312844
2316,U01344,Kirti Nagar,28.655,77.1376
2317,U03351,Apollo Hospital,28.5396,77.2825
2318,U01590,C-8 Keshav Puram,28.689217,77.159333
2319,U02657,18-Block Lodhi Colony,28.58745,77.22405
2320,U02938,OS Communications,28.542817,77.2415
2321,U00285,Power House NajafGarh,28.6129333333333,76.9955666666667
2322,DC4493,Jharoda Kalan,28.655156,76.950098
2323,DC0128,Sanjay Lake Trilokpuri,28.62015,77.2955
2324,U02960,Batra Hospital (Satya Narayan Mandir),28.5121,77.2435
2325,U02983,Shanti Vana,28.64915,77.245583
2326,U03942,Tagore Garden Metro Station / Tatarpur,28.6442,77.1134
2327,U01113,Rangpuri,28.542533,77.117633
2328,U99988A,Tehkhand Depot DTC,28.51095,77.280917
2329,U02185,Nirankari Sarover- Burari Xing,28.7277166666667,77.1979
2330,U01130,Rohini Sec 16 (Maharaja Aggrsen Dharamsthal),28.740312,77.118567
2331,U00897,Peera Garhi Chowk,28.6803,77.0944
2332,DC4685,Divya Dham Ashram,28.79045,76.962667
2333,DC3647,Matiyala Xing,28.605083,77.0517
2334,U00299,Chhawla School,28.5664,77.0004
2335,U00417,NSIT (Netaji Subhas Institute),28.608217,77.035067
2336,DC4333,Goyla Dairy,28.579886,77.021759
2337,DC4164,IA Block Ashok Vihar,28.685883,77.17055
2338,U03297,Okhla Ph-I,28.5203,77.2777
2339,U03689,Jhilmil Xing,28.6761,77.3174
2340,U03499,Gagan Vihar,28.6451,77.2977
2341,U01037,Subhash Nagar Crossing / Mukherji Park,28.642283,77.10905
2342,U02800,Old Delhi Railway Station,28.658517,77.23155
2343,DC3670,Kamal Cinema,28.56527,77.198962
2344,U03731,Anand Gram Ashram,28.688417,77.319617
2345,U00708,Jwala Puri / Nangloi Depot,28.6812,77.078917
2346,U02815,Central School (Andews Ganj),28.5617,77.231883
2347,U03018,ITO Ring Road,28.629567,77.247833
2348,U03578,Ras Vihar Apartment (PS Madhu Vihar),28.6253,77.3057
2349,U99740,Pragati Maidan Metro Station,28.623433,77.240567
2350,U03668,Gazipur Village,28.6321,77.3161
2351,U03656,Anand Vihar ISBT,28.6483,77.3178
2352,U02892,Tilak Bridge,28.6255,77.2397
2353,U01925,Sarai Rohila,28.662417,77.1822
2354,U01665,West Patel Nagar,28.647504,77.164974
2355,DC4270,Khureji Khas,28.64655,77.279067
2356,U02376,Post Office,28.6738,77.2073
2357,U00251,BDO Office Roshan Pura,28.6008,76.9887
2358,DC4662,Delhi Police Training School,28.72145,77.258583
2359,U01698,Sarai Pipal Thala,28.7206,77.1671
2360,DC3972,Rewla Taj Pur More,28.577467,76.996717
2362,U02759,Baroda House,28.617221,77.228557
2363,U03205,Ishwar Nagar,28.5617,77.2664
2364,NS0600,Bobby Shop,28.6238,77.1188
2365,DC4035,Lal Bahadur Shashtri Hospital,28.6173,77.309633
2366,U02897,National Stadium,28.611683,77.239967
2367,U99933,Khel Gaon CWG Village,28.606154,77.274967
2368,U01092,Tagore Garden,28.644117,77.113683
2370,U01127,Base Hospital,28.5895,77.1198
2371,DC4250,PS Chankya Puri,28.603617,77.1966
2372,U00641,Oxford School,28.638,77.0719
2373,U01488,Telephone Exchange,28.6865,77.151
2374,U01673,Kanhaiya Nagar,28.6812,77.165533
2375,U01311,Pitampura RU-Block,28.7076666666667,77.1342333333333
2376,U00294,Chhawla School,28.566267,77.000283
2378,DC3916,Maya Enclave,28.6167666666667,77.1100833333333
2379,DC0125,Sanjay Lake Trilokpuri,28.6198,77.295283
2380,DC4576,Malik Pur Village,28.55245,76.9029
2381,U99642,Nangloi Metro Station,28.68225,77.06395
2382,DC0057,Gurudwara Rakab Ganj,28.619801,77.206282
2383,DC3938,Sector 17/18 More Dwarka,28.593583,77.033283
2384,U02115,Vinay Marg,28.5864,77.1937
2385,DC3958,Shakur Basti,28.6835,77.133917
2386,U00169,Tikri Village,28.6872666666667,76.9713666666667
2387,U01040,Lajwanti Garden (Nangal Rai),28.6119,77.1094
2388,U00984,Paschim Vihar Super Bazar (West Metro Station),28.6788666666667,77.10075
2389,U00476,Valmiki Hospital,28.775183,77.047367
2390,U02665,Minto Road Terminal,28.639417,77.223773
2391,U01506,Masood Pur Dairy,28.528323,77.149657
2392,U01596,DCM Chemical,28.664617,77.15805
2393,U02589,Khirki Village,28.52995,77.21805
2394,U09586,Daka Village,28.7068166666667,77.2047
2395,DC3624,Swaroop Nagar JJ Colony,28.75595,77.162667
2396,U03242,B-Block Yamuna Vihar,28.702917,77.269733
2397,U02169,Jharoda Dairy Crossing,28.734483,77.197717
2398,DC3836,CPRTI,28.6374333333333,77.1927833333333
2399,U00661,Gurudwara Vikaspuri,28.6387,77.0743
2400,DC4665,Khajuri School,28.7114,77.25715
2401,U02842,GPO,28.6617166666667,77.2354
2402,U03596,GTB Hospital Xing,28.6893,77.3075
2403,U00931,Avantika Xing,28.6984666666667,77.0970166666667
2404,U03154E,Govindpuri Extn. Gali No. -16,28.531917,77.259
2405,U99783,Rajouri Garden Market,28.645283,77.126883
2406,DC4453,Purani Basti Rewla Tajpur,28.569612,76.977529
2407,U02458,BBM Cluster Depot,28.704317,77.211183
2408,U00714,Dwarka More,28.5925713073573,77.0800329276966
2409,DC4430,Jhul-Jhuli Crossing,28.535481,76.909753
2410,U00626,J M International School,28.59535,77.0701
2411,U02439,Malviya Nagar,28.5365,77.2097
2412,DC4373,Ranhola Village,28.65585,77.04055
2413,DC4124,Lalita Park,28.632,77.27065
2414,U02280,GTB Nagar,28.69845,77.2056833333333
2415,CWG992,Ramjas College,28.686481,77.207282
2416,U99836,Liberty Cinema,28.6598,77.1888
2417,U00442,Swarn Park,28.682183,77.040783
2418,DC4765,Fire Station Tikri Village,28.670981,76.960052
2419,U02107,Lado Sarai Dhaula Peer,28.522031,77.198507
2420,U02780,J L Nehru Stadium,28.583833,77.2299
2421,U03142,C-Block East of Kailash,28.56215,77.2582
2422,U03208,Taimur Nagar,28.5708,77.2667
2423,U01264,Shivaji Park,28.674967,77.131617
2424,U99874,Vasant Vihar F Block Poorvi Marg,28.560383,77.16135
2426,DC4201,Dwarka Sec-6/7,28.59126,77.069535
2427,U02793PV,Pushpa Bhawan,28.527,77.2312
2428,U03997A,Gupta Market,28.56485,77.239667
2429,U99913,YMCA Jai Singh Road,28.62635,77.2127
2430,DC4224,KarKarDooma Court,28.654383,77.299067
2431,U00085,Mitraon Village,28.607988,76.947338
2432,DC4602,NCERT,28.538017,77.19275
2433,U01466,Naraina Depot,28.64905,77.1513
2434,U00313,Nangli Sakrawati,28.614715,77.004077
2435,U00192,Nazafgarh Terminal,28.614408,76.978097
2436,U01545,C-4 Keshav Puram,28.690117,77.155283
2438,DC4539,Narela Terminal,28.851944,77.088097
2440,U01772,Nimri Colony,28.68105,77.17585
2441,U03337,Kanti Nagar Extension,28.6708,77.2806
2442,DC3664,Sri Nagesh Garden,28.596667,77.140783
2443,DC3750,VaishaliEnclave / Kapil Vihar,28.6995166666667,77.1346833333333
2444,U01411,Shakurpur JJColony,28.6809666666667,77.1432
2445,U03083,Air Force Station,28.511533,77.254417
2446,DC3998,Rohini Sec 22 Terminal,28.718179,77.063949
2447,U01300,Kapil Vihar,28.6994,77.1348
2448,U02396,Paharganj Police Station,28.64615,77.208267
2449,U00298,Jai Vihar,28.631583,77.000417
2450,DC3790,E-2 Vasant Kunj,28.539183,77.13255
2451,U03506,Mithla Apartment Chandar Vihar,28.6329,77.2992
2452,DC3813,Rohini Sec 16 Crossing,28.735483,77.11475
2453,U99738,Janakpuri C-1,28.6171,77.0787
2454,U01188,Saraswati Vihar C Block,28.700233,77.124867
2455,U03489,Ali Village,28.5156,77.2968
2457,U00613,J M International School,28.595933,77.069217
2458,U99968,Delhi Public School,28.598783,77.2406
2459,U00780,Mangla Puri Terminal,28.590099,77.086907
2460,DC4499,Baba Haridass Nagar,28.623892,76.970415
2461,DC4327,Taj Pur More,28.583311,77.011776
2463,U02456,Krishan Menon Marg,28.6051,77.2111
2464,U02997,Sant Nagar,28.552517,77.2462
2465,DC4476,Keshav Nagar Darshan Dham,28.784034,77.180227
2466,U99846,Desu Office,28.735,77.0139
2467,U01361,Pittampura AP-Block,28.7031,77.1395
2468,U02490,Mukharji Nagar Xing,28.709,77.2138
2469,DC3876,Nangloi Post Office,28.679883,77.066
2470,DC4264,Rashid Market,28.649633,77.278883
2471,U01420,Loha Mandi,28.6395,77.143933
2472,DC3727,Pusta No 2 Sonia Vihar,28.721517,77.243867
2473,U02159,Jharoda Dairy Xing,28.735,77.1973
2474,DC0027,Clock Tower,28.677617,77.201567
2475,U00766,C-2 Janakpuri,28.6219,77.0842
2476,U00004,S.K.V.Dhansa,28.5577,76.8625
2477,DC4413,Pandwala Crossing,28.573848,76.952387
2478,DC4562,Bawana Dispensary,28.800739,77.036954
2479,DC4021,Rawta Village,28.5234,76.8996
2480,U00069,Surehra Crossing,28.604417,76.9324
2481,U02000,Qutub Minar,28.5266,77.1867
2482,U02679,Ambedkar Nagar Terminal,28.515724,77.225641
2483,U00184,Khera More / Ghuman Hera Crossing,28.611483,76.975867
2484,U02357,Green Park/Metro Station,28.558583,77.206733
2485,U00293,Sai Baba Mandir (Nazafgarh),28.613433,76.998983
2486,U00865,Sunder Apartment,28.6661,77.0923
2487,U00810,C4E Janakpuri,28.616659,77.087976
2488,U00387,Kakrola More,28.619347,77.028577
2489,U00746,Prehladpur Village,28.751082,77.080931
2490,U02752,Sujan Singh Park,28.599233,77.228567
2491,U02653,DIPSAR College of Pharmacy,28.5161,77.22485
2492,U00694,Janakpuri C-1,28.6172,77.0785
2493,U01189,Mahipal Pur Crossing,28.546733,77.125
2494,U03623,Hasanpur Village,28.636133,77.310567
2495,U02582,Uday Park,28.5591,77.2193
2496,U01534,GTK Bypass,28.7377,77.1543
2497,U01337,Punjabi Bagh Terminal,28.66935,77.1374
2498,U03225,Kalkaji Xing,28.55795,77.26895
2499,DC0050,Police Station Timarpur,28.70745,77.2244166666667
2500,U02867,Defence Colony,28.573,77.237367
2501,U03497,ITI Khichiripur,28.6128,77.2976
2502,U01326,Wood Market,28.6393,77.1337
2503,DC4682,Divya Dham Ashram,28.790483,76.962567
2504,U02668,Max Mueller Bhawan,28.6245,77.2246
2505,U03767,DLF More,28.6931,77.3274
2506,DC4728,Radha Swami Satsang Sec-23 Dwarka,28.566873,77.04923
2507,U00198,Nazafgarh Dhansa More,28.6115,76.9789
2508,DC4536,New Anaj Mandi Xing,28.842683,77.088691
2509,U00866,Rohini Sec-24,28.7282,77.0923
2510,DC4436,Dichau Village,28.639866,76.984045
2511,U01306,Lok Vihar,28.6927,77.1352
2512,DC4244,South Enclave,28.610117,77.19915
2513,U02745,Metcalfe House,28.6808,77.2276
2514,DC0004,Hanuman Mandir,28.63035,77.21405
2515,DC4390,BrahmPuri Colony,28.652383,77.0325
2516,DC4144,Cargo / Express Terminal Gate,28.555167,77.0999
2517,U03544,Jaitpur Mor,28.49805,77.302217
2519,U01356A,S O Flats Carriappa Marg/Carriappa Vihar,28.6003,77.139767
2520,DC3975,M Block Greater Kailash- II,28.534662,77.243609
2521,U00525,Rajapuri,28.6038,77.055083
2522,U01228,Bali Nagar,28.6523,77.129183
2523,U02111,Rana Pratap Bagh,28.6890333333333,77.1930833333333
2524,U02781,Zakir Husain College,28.64115,77.230067
2525,U02443,Khel Gaon,28.55005,77.210417
2526,U02864,Red Fort,28.6582,77.2368
2527,U03477,Ashok Nagar,28.7002,77.296933
2528,U01527,C-2 Keshav Puram,28.687474,77.154082
2529,U01790,Shastri Nagar Shiv Mandir,28.6716,77.173
2530,U00263,Deenpur Village,28.5933,76.992
2531,DC3687,Shaheen Bagh Thokar No. 7,28.550612,77.301945
